left,right,cosine
99,136,2.094349724722721
159,170,2.094340504925781
107,147,2.0943135290161674
23,188,2.0942398871728978
87,193,2.093438045572076
127,176,2.0932646678646365
124,137,2.0919354880023326
66,224,2.0919135398666744
106,224,2.091861436294952
44,99,2.0917829679277893
83,122,2.09134985835131
142,175,2.0908595399241845
71,134,2.0908493836778557
132,151,2.090626420273475
204,221,2.090552117502956
90,238,2.0903253831658706
73,172,2.0902121571702326
198,248,2.090119083287251
58,155,2.089743312474024
34,165,2.089724681459762
85,121,2.0896430397851784
122,230,2.089566722089348
13,81,2.0895557480719837
93,240,2.0891074174949242
18,132,2.0882921331632036
25,110,2.0880215815248118
24,55,2.0868179715493334
13,199,2.0861724216536173
3,96,2.0859710884947296
177,240,2.085278078350515
65,126,2.0846734692917805
22,30,2.0846438093984316
33,96,2.0846265469629524
98,176,2.0844568730430746
60,64,2.0840364812512164
20,193,2.0839803013710054
90,91,2.083535432795109
104,126,2.0831017696039105
129,140,2.082951266072648
44,145,2.0827222695057257
100,111,2.0825300615316826
37,54,2.082319809397132
73,85,2.0821259952690125
96,116,2.081896065342561
73,108,2.0818444788636032
61,170,2.0816299770343787
16,47,2.08141106264823
17,208,2.081276282973851
94,224,2.081069371919921
44,146,2.0797075585417795
75,233,2.07921579246238
109,134,2.0790186379156337
58,151,2.0785045908462205
89,188,2.0781277548359545
25,113,2.078100470803209
99,239,2.0780406573087644
76,122,2.077853960484068
2,75,2.0774688734373195
97,172,2.077239583912257
6,221,2.077118704956184
18,172,2.077048002707258
30,34,2.076871367462825
75,199,2.076435441788768
69,93,2.075758695935029
51,55,2.075392875541522
81,127,2.0753487372624155
18,58,2.0749943521358163
42,56,2.0748583195308417
81,98,2.074560090063312
27,177,2.074343674277232
136,145,2.073669427153135
100,118,2.0729949279586366
13,50,2.0729449448613586
10,129,2.0726720029054873
132,235,2.072653383939194
159,212,2.0724112665682344
49,144,2.071882172466899
144,177,2.071613840509473
22,142,2.071087829154978
68,86,2.0709982609367197
17,114,2.070201060562565
54,139,2.070115755781757
13,120,2.0699434917575714
89,130,2.069825218667394
61,189,2.0697669331602357
32,67,2.069588209121712
63,125,2.069572263214069
4,68,2.0695449954794345
73,134,2.0695254110368677
18,216,2.0693202769705814
52,221,2.069126579387026
57,75,2.0683738858658485
68,143,2.067829855239821
16,58,2.0676203633587953
16,234,2.066806914858537
13,40,2.0665283033424453
132,222,2.066494594561216
83,198,2.0662729720319093
26,42,2.066248179484561
98,233,2.06605785573347
42,115,2.0659659156387176
14,132,2.0650469909959837
138,142,2.064490632694607
32,93,2.0644118864021586
132,201,2.064125881741602
16,30,2.063843262176175
137,215,2.063606961038854
50,125,2.0635218476416273
78,172,2.063517899055616
117,145,2.0634224306654176
60,93,2.063197493443638
54,70,2.063139920003268
13,176,2.06311989170967
159,241,2.0619669713450475
57,127,2.0615930583233775
46,68,2.0614791530347776
90,113,2.061417519472406
104,221,2.0612282210802553
60,157,2.0609147431489716
145,203,2.060611000996041
42,63,2.0601229232682123
193,203,2.059777600985279
16,173,2.059731183789032
28,73,2.0596497491401458
37,68,2.0596038285050304
68,157,2.0594507142708665
13,69,2.059210628888209
1,100,2.0586280119454115
138,224,2.058624220500983
58,235,2.0584823330201107
42,202,2.0584734642975313
114,201,2.058427836258768
85,105,2.0583035564478895
90,110,2.0582033577569856
125,168,2.057952007264013
57,98,2.057772860546634
22,35,2.0575830070057104
117,172,2.0572991908252267
98,234,2.0568437234515144
12,40,2.0566093357515527
67,69,2.056375144855312
88,145,2.055626558101047
101,122,2.055547040934384
207,221,2.0541993070670665
28,175,2.0541830383062214
39,85,2.0540800015149947
125,133,2.0538224609568116
13,26,2.0537514246369315
12,60,2.053730623601303
16,122,2.0531795163999296
48,75,2.0531488406787965
28,82,2.052898122313984
75,81,2.05254616693041
129,130,2.052053927894188
70,221,2.0519028239380157
13,97,2.0516695125975284
58,222,2.051552346662891
79,99,2.0510681150408736
32,172,2.051034220926868
12,69,2.0503572050221988
100,143,2.0502182114345318
65,221,2.05010892532386
54,123,2.050011426890365
114,156,2.049853853519835
75,176,2.0493901749163523
29,152,2.0492926577499535
60,208,2.0492159867139295
9,224,2.048958578898378
16,50,2.048660705290785
138,159,2.048563613975121
193,216,2.048395085050157
5,68,2.048351050050483
198,230,2.0480823696382937
14,58,2.047602115483447
35,247,2.0474382500711266
90,119,2.046716531916851
31,172,2.046697701795128
42,233,2.0466893926205403
13,48,2.0465188744342777
114,218,2.0464661588382524
27,49,2.046278063232681
98,199,2.046069725842424
16,233,2.046004080102434
88,193,2.045517773810661
119,221,2.045222980357981
40,172,2.04519842200624
20,99,2.0451504721164544
129,150,2.044552980160311
16,208,2.0443922307023796
76,177,2.0439033546081924
27,93,2.0437189868785532
34,226,2.0434660707776278
18,45,2.0432713685442074
127,199,2.042999150409008
34,173,2.042256477348997
10,96,2.0417594138837853
100,136,2.0416297832782195
34,74,2.041603716567164
29,39,2.04141807529704
140,172,2.0413520373809453
83,208,2.0399362689087766
25,91,2.039526315434481
137,154,2.039082616789047
110,126,2.039050391635954
90,165,2.0387593597154026
60,198,2.0378552866486626
122,160,2.037030836991387
125,158,2.036926689257798
68,118,2.036866121769469
58,201,2.0367212141321795
158,188,2.0363406290905663
3,55,2.0362235433689104
29,53,2.036066646760661
142,247,2.0358561621679785
187,221,2.035644736226305
33,55,2.035411084706375
106,159,2.035304900506908
28,71,2.0350659882997975
134,188,2.03504056700993
139,193,2.034197645858442
34,91,2.033578813203096
90,207,2.03309062044902
32,49,2.0330187401935325
64,144,2.032836046339294
43,99,2.0327994719226554
21,28,2.0327148473086063
116,129,2.0324731439462695
32,178,2.0324115003752015
12,103,2.0321986383024835
137,240,2.0320002778420365
93,144,2.031794056422444
42,176,2.031637289359228
96,150,2.0316001099446863
159,186,2.031144796421942
100,167,2.030878094129408
13,27,2.030716352750601
60,86,2.0305362467622223
58,156,2.0304937315024976
61,112,2.030363912833797
13,233,2.0293535912139027
27,178,2.0292404382866915
13,115,2.028806778358857
13,63,2.0287067370474734
75,234,2.028663538377953
46,100,2.0276744705774727
42,48,2.027580628801773
44,100,2.0273698503340762
59,129,2.0267439963529235
132,156,2.0266418723700754
114,222,2.0263801736819933
54,117,2.0256247683799824
37,60,2.024855607119332
105,185,2.0243956749610037
35,138,2.0242215386334417
96,153,2.0242098352000037
208,230,2.0240555352374576
90,104,2.0238416688177923
10,89,2.023585982740695
61,241,2.023498968124529
23,34,2.023018609680749
22,47,2.022880029666694
61,212,2.0227242238518612
186,224,2.0223325422439653
29,109,2.022134022200228
27,172,2.0220681257410615
105,108,2.0220310201019904
38,137,2.021733050801607
54,92,2.021614281359163
29,140,2.0214293999449495
5,100,2.0213119658183105
42,81,2.0212134841002762
113,126,2.021189752134621
71,108,2.020656706976395
13,56,2.020632615865949
101,198,2.0199257968567936
160,198,2.0197823172748484
224,229,2.019288278866704
28,217,2.0190594211411415
142,148,2.019035156590392
99,111,2.0185466487127455
40,67,2.0185266892153413
41,224,2.018010119862495
16,133,2.0177361373431095
68,117,2.0171540576858584
94,159,2.0163188014410953
37,144,2.0161701342011806
29,214,2.01612377787889
68,111,2.015956579578172
129,174,2.015954219578221
76,198,2.015714591095181
25,30,2.0155793750593975
9,159,2.0152188690648596
193,204,2.0151442213264916
87,221,2.014688662759168
89,163,2.0144676511184123
54,178,2.0142437902605907
13,168,2.014103696628723
8,28,2.0133510858917303
16,168,2.013208483027694
148,224,2.013160682975037
18,87,2.0128274042785272
99,118,2.0127605080349245
65,90,2.012715619836112
134,140,2.0125807918087952
112,159,2.0125668448090455
78,125,2.0124311927121488
4,100,2.0124140187156074
142,172,2.012319915239848
54,204,2.0122231233093375
20,145,2.0121793861616335
160,208,2.0120572629022773
2,188,2.0116499371042016
122,149,2.0113833020130083
12,209,2.0109679219410337
12,27,2.0109101167940517
82,108,2.0106449930402777
42,57,2.010327834834915
64,68,2.0100847230230023
224,244,2.0100390109943334
26,75,2.009798762998499
1,68,2.0096812279812655
54,128,2.0090443730229017
114,151,2.0090332957206236
123,221,2.008882823900151
34,113,2.008764991326153
100,141,2.0084820852775396
144,157,2.0077762231457092
72,125,2.0077596942999896
14,114,2.0075920169057193
55,153,2.0074886134841554
68,178,2.007296423055041
148,159,2.0066970133397546
221,238,2.006431361954824
96,130,2.006311729677661
71,85,2.0060297480534395
61,148,2.0059037942501954
114,235,2.0055444793617636
34,62,2.0049138000069493
112,142,2.0046027181309265
1,99,2.0041611459361657
56,75,2.003776562637262
91,126,2.0034391406359546
25,173,2.00331791797683
22,72,2.003203619975908
49,69,2.0031956124711225
12,95,2.0030649700982797
45,230,2.0026904291374494
45,83,2.002577300058197
54,165,2.002565437328584
122,154,2.0017229850347493
35,148,2.0014584634119403
128,221,2.001368189972181
18,208,2.0010472778920896
29,121,2.0009804468913392
112,224,2.0007808060631262
136,223,2.0006939918457447
12,32,2.000239506696261
75,202,2.0002114415648613
16,48,2.0000627176186865
175,185,1.9992950590023493
101,208,1.9992712912386592
13,32,1.9989486680659219
11,28,1.9985605840081642
79,145,1.9983747219998964
99,167,1.9983036771678908
17,58,1.9982605705401766
15,188,1.9982078726108603
18,187,1.9981199450402465
2,125,1.9978968405004878
135,224,1.9978407268754714
99,143,1.9978316373338436
121,129,1.9972582504860679
2,53,1.9971276190280443
120,127,1.9970206240290098
68,239,1.996950860629504
98,185,1.9967613242282456
129,214,1.9965457884786173
28,80,1.996443652358721
75,115,1.99639729592191
86,144,1.996180892667003
27,64,1.9959920738815682
17,132,1.9956960878511967
6,193,1.9956728978183094
55,140,1.995578990259737
7,224,1.9954431215238482
45,101,1.9951995456146647
73,129,1.9948549663179347
114,146,1.9948360402239036
25,45,1.994818517358262
47,125,1.9948029500028837
137,149,1.994530399791822
74,90,1.994153309431184
9,61,1.9935604167095655
25,47,1.993529942213732
43,145,1.9934882603345296
29,174,1.9929931345961251
36,224,1.9928743900274557
16,132,1.9926348280315165
32,64,1.9923289501538979
16,56,1.9916592633212817
45,160,1.9915718969889586
43,68,1.991070347782524
122,240,1.9909794674615033
10,55,1.9908710499643498
39,134,1.9907188964472464
23,54,1.9903918386350943
159,229,1.9902454324450602
35,112,1.9896561391806276
25,72,1.9891324517419453
137,160,1.9891289495339994
35,42,1.9891095990039884
138,185,1.9886888818254502
18,198,1.988657038567338
145,239,1.9885798275734101
55,147,1.9884390988324765
0,12,1.9872465459247783
16,202,1.9872207437728646
13,202,1.9869223166169063
102,114,1.986558821293705
108,217,1.9865060649483262
41,159,1.985508690761134
134,214,1.9853946668070743
61,106,1.9853516892006966
21,85,1.9852304928168878
114,155,1.9850082642023121
52,90,1.9849112272619716
28,225,1.984574995157089
2,109,1.9840841205177502
68,79,1.9836112726491013
18,119,1.9828564617196263
132,248,1.9827821728067216
38,150,1.9819636003788925
78,188,1.9819073665693239
100,206,1.98170636624265
28,105,1.9810486357552397
42,199,1.9809146068554775
8,108,1.9808109966440386
96,140,1.9806597783136277
31,221,1.979715330747296
22,133,1.979470615927043
31,193,1.9794386925781975
58,248,1.9792710523605626
70,193,1.9789942361984498
80,108,1.978939597560525
68,188,1.9781737562790305
89,152,1.977764010375402
16,176,1.9774382808598285
22,168,1.976926383174773
34,110,1.9766209731678852
18,52,1.9763100210815203
126,173,1.97617287300567
66,114,1.9759565671816832
69,178,1.9753110026879073
61,138,1.974981184219868
16,115,1.9740155634925083
53,78,1.9739057912242743
90,226,1.9738967603056998
159,244,1.9736850061796913
40,49,1.9734570004743925
82,85,1.973359024321724
40,178,1.9731152391989815
33,89,1.972462511810753
146,147,1.9721473939167686
89,109,1.971959322547462
98,120,1.9719164922936783
13,133,1.9718262795009132
16,26,1.971595813287506
3,89,1.9714618197565315
63,75,1.971435848083142
76,137,1.971413889308296
172,238,1.9705228994855268
61,247,1.970152767547289
11,108,1.970070713884486
22,50,1.970068128446019
216,221,1.9689013809735572
111,145,1.968433116525861
185,247,1.9683384318766524
93,95,1.9679955433482186
5,99,1.9672136782569272
106,172,1.966133655324216
45,149,1.9656960550994371
2,152,1.965367893725444
13,30,1.964966143666427
90,187,1.9649412023156458
46,99,1.9648202670944488
42,76,1.9647970211329278
84,100,1.9647286324121054
18,207,1.9642797500600473
85,217,1.9640020853423303
32,37,1.9637774575635656
67,97,1.9637628664486222
80,85,1.9637085730234194
24,100,1.9635214798172904
93,103,1.9635022153743493
18,65,1.9634668074786694
27,37,1.9634125985098083
154,198,1.9631958511597345
21,108,1.9630963015506684
45,76,1.962857831681061
109,158,1.9621150405903758
61,94,1.9616151052341555
198,240,1.9614446865958048
29,130,1.961274420499366
53,158,1.9612100571430866
34,104,1.9609531716671698
22,63,1.960944683000744
27,157,1.960457523336269
25,50,1.960372598513032
13,234,1.9602481915949252
28,189,1.95981289277191
135,159,1.9597859676418183
69,172,1.9596242591797841
7,159,1.9591700240549235
1,145,1.9591226892871902
31,188,1.9585583949720988
18,104,1.9585172496864565
114,138,1.9585119955213923
55,130,1.9583091142230948
165,221,1.958136473509375
61,229,1.9579711628606091
72,75,1.9577671212065821
50,75,1.9569464946211093
34,207,1.9566891591434754
45,92,1.9563248977981949
13,47,1.956277666412493
8,85,1.9559866593325577
158,172,1.9558412701064196
49,68,1.9556362946486026
28,170,1.9555369715726942
64,69,1.9555014413135166
39,129,1.9550771545574515
96,174,1.95496227924569
101,137,1.9547360032837342
128,193,1.9546257755653493
67,131,1.9538956223580397
38,116,1.9538455568142283
38,59,1.9537673341635005
34,119,1.9536718246821834
4,99,1.9534242787384593
20,68,1.9533696464830936
30,125,1.9529939259383182
59,85,1.9527077076260406
36,159,1.9526886169829214
28,77,1.952674415957319
172,208,1.9524277404618464
29,153,1.9522235599522235
130,134,1.9519211617773449
32,157,1.951908745721734
75,168,1.9518963979843984
150,215,1.9513919354289113
108,225,1.9510104716987224
121,134,1.9509505845956125
136,218,1.95088867632604
159,247,1.950826649435005
30,126,1.9508111408226105
34,52,1.9507486769977955
99,141,1.9502534166153775
42,142,1.9501895445291788
83,137,1.94993575575903
126,132,1.9496780688693094
34,65,1.948969985976645
27,86,1.9489530230534822
154,208,1.9487614527382764
16,81,1.9486664593399872
95,177,1.9486429240197582
125,173,1.9486271047086654
177,209,1.9485651302211662
75,133,1.9481789686203435
134,174,1.9481080735769065
118,145,1.948092969327873
149,198,1.947947557922071
103,177,1.9476574863906706
96,214,1.9475238081308703
0,127,1.9473557475463892
78,109,1.9472254065146926
96,121,1.9471507709261355
23,90,1.9467920259391034
87,90,1.9464549716918857
172,198,1.9462605569654023
62,90,1.9461517562785675
208,240,1.9460047687274846
124,150,1.9458185752281105
167,172,1.9448643392825038
53,89,1.9446534237407462
218,224,1.9441969962860166
93,209,1.9438580012331794
123,193,1.9437706214682386
127,209,1.9435813302960843
16,198,1.9434760696443845
91,125,1.9430043702873925
11,85,1.942578501883756
137,230,1.9420890816158827
221,226,1.942081753682602
13,72,1.9415965669541964
0,98,1.9408585950977801
193,238,1.9406708498918768
16,57,1.9404868908032762
78,90,1.9399088498997714
2,54,1.9398459820744294
7,136,1.9393596326671265
83,132,1.9390476087249273
16,63,1.9387927381888317
134,153,1.93766365348268
32,86,1.9375262038663705
23,221,1.9373998981672946
86,193,1.936986132556962
61,135,1.9360009757529086
58,76,1.9358974176571724
41,61,1.9358655677704473
157,193,1.935759361142864
58,126,1.935601074472686
149,208,1.9355716511299867
85,150,1.9355655871562905
22,56,1.9355291799806875
44,223,1.9348421440050885
137,248,1.9345874632754498
10,29,1.9340813308203892
128,172,1.9340194626329057
144,216,1.9335352502540286
108,189,1.933351217346533
0,93,1.9333405781249882
34,78,1.933149796564813
23,109,1.9323405612970506
55,174,1.9322138165294365
98,209,1.9318921190159577
136,186,1.9318051228675845
51,100,1.931258532121129
40,64,1.929994109728377
75,131,1.9290855088681464
61,244,1.9288947771533134
22,115,1.92884322182368
10,134,1.9287147208185766
22,202,1.9285230193463052
132,230,1.9284205730049657
85,116,1.928405115717879
45,154,1.92817616312905
116,215,1.9279667349912686
15,53,1.9272244755359202
36,136,1.926898436077435
108,170,1.9267940386157856
127,142,1.926789558892576
61,186,1.9266169017128545
116,124,1.9265052572078196
25,133,1.9264491418242762
68,203,1.9262653083336563
37,69,1.9259781489487864
107,116,1.9256028618810248
12,120,1.9252584734332445
152,158,1.9251948202200286
45,240,1.9250094181519335
58,83,1.9249293309616968
59,107,1.9246256002716193
117,188,1.9244189383341044
25,58,1.924269656523654
54,62,1.9241596436785158
2,163,1.9236867719776767
59,124,1.9236220303908347
24,89,1.9234799518493249
19,89,1.9228265923614822
94,172,1.9227883805365427
54,74,1.9227807302145106
90,216,1.9224259020034673
159,175,1.9222685421282395
95,98,1.9221006206681726
51,89,1.9215879542830998
99,206,1.9215401366590332
34,158,1.921505488104828
5,145,1.9212723501281685
59,215,1.9205193913771412
23,172,1.920425789522213
95,127,1.9201493561570773
44,218,1.9199574702871478
84,99,1.9197270443240617
25,168,1.91964023731528
74,221,1.9195071807855666
143,145,1.9194050850223237
68,88,1.9193021559257997
159,218,1.9190676310460237
39,96,1.9189910328687456
42,120,1.917933892695343
75,97,1.9177426349062925
172,204,1.9172444145118575
46,145,1.9171707365743007
7,61,1.9171599112781457
22,26,1.9168814586972633
19,100,1.9168456571428047
77,85,1.916606426658405
97,178,1.9165942173377317
85,225,1.9162976328801204
172,185,1.916054285236122
47,75,1.916014549001868
58,230,1.9159281722651826
69,157,1.9156690889931176
54,226,1.9156615487251096
12,144,1.9156073739389323
61,175,1.915419995339506
37,193,1.9148375521918437
55,214,1.9147152948988517
45,126,1.9146054145555664
108,150,1.914487886504102
16,93,1.914312340945203
62,188,1.9143115512712
224,247,1.9143026515258503
25,132,1.91365572432466
55,73,1.9131161630204518
131,172,1.9130315646794547
49,97,1.912543538984727
60,87,1.912540279452199
108,116,1.912379096787533
74,188,1.912199963836965
23,53,1.9121584893649635
0,177,1.911096841143026
49,131,1.9110593312333588
19,134,1.9109984348471678
175,224,1.9109420856629133
188,193,1.9107194777130379
107,150,1.9105037783039545
55,121,1.9101786707241024
47,126,1.9099072420319951
36,61,1.9098723108817022
16,199,1.909523574643675
136,244,1.909335626537971
148,185,1.9091408743003306
67,68,1.9088958336202198
69,86,1.9088875743525369
172,241,1.908780440894212
77,108,1.9086021948937433
132,160,1.9083144079187848
103,127,1.9082051171780128
41,136,1.9078280062538235
188,226,1.9076003164860407
135,136,1.9075794089321034
25,234,1.9074257377771642
4,145,1.9068231479304574
146,172,1.906706915708738
84,89,1.9063983005117744
18,110,1.9062655524364598
98,103,1.905824261880194
101,132,1.9051928086635708
126,208,1.9047427737804297
98,142,1.9045723669434211
159,223,1.9044777799750086
85,189,1.9043364771924765
59,108,1.9042038224944082
34,187,1.904007894481587
71,129,1.9037308723557067
76,208,1.9035501164218758
54,238,1.9021239971004447
15,221,1.9017048218809087
93,120,1.901356020962138
96,147,1.9010139086251476
3,100,1.9007811053827468
18,113,1.9006819121485545
136,229,1.900661892242978
223,224,1.9004888159424005
172,239,1.8991387672327833
37,40,1.8990744180593047
34,87,1.898870707733325
72,126,1.8982730022779828
153,172,1.8979996051760706
78,152,1.8972557740151739
22,48,1.8969233096310272
35,127,1.8954214860312883
60,119,1.8951700330258956
18,122,1.8950415820977775
58,101,1.8949490357180407
55,136,1.8945886456187133
0,42,1.8944842213106416
44,186,1.8941081644082398
89,167,1.8933347486914998
28,59,1.8931970178146766
33,100,1.8930661349980151
54,163,1.8929830480906298
25,208,1.8923225407436848
42,209,1.8915205942080195
22,234,1.891352510663434
108,241,1.8913274058114502
131,178,1.8909406130825457
25,202,1.8906127399789243
120,177,1.8905133897433326
16,120,1.890282849093284
12,57,1.890261349726591
113,125,1.8900835061436465
22,176,1.8900462980863566
106,136,1.889539978081407
119,144,1.8892163459987945
53,62,1.8887605322242436
36,44,1.888126863305534
108,186,1.8879069291691755
28,241,1.8878446207352242
188,204,1.8878383569675035
15,193,1.8878250688927178
137,201,1.8877294057015268
94,136,1.887606944198145
29,33,1.8875341489609576
145,167,1.8873215631057387
165,193,1.887234471316528
178,193,1.887216156965351
40,157,1.8869009604286973
60,216,1.8868668246408722
28,212,1.8865764197073545
90,158,1.8863044391964046
12,199,1.8859630610088929
58,160,1.8858541072817228
19,99,1.884372755026357
13,18,1.8842082736300896
66,142,1.8839917089189995
25,63,1.883511953094301
188,238,1.883430777958659
7,44,1.883366877313088
92,134,1.8832179931058568
68,139,1.8828953277183345
35,66,1.8825141759602353
68,204,1.8821068373398815
33,134,1.882078116851408
89,206,1.8819698657608441
89,141,1.8817897220819182
158,163,1.8816433511095392
24,99,1.8815564216745226
2,34,1.8807026328217462
25,115,1.880515255452321
78,163,1.8798637117249375
108,212,1.8792326507989379
22,81,1.8790630157492823
141,145,1.87865884021567
64,193,1.8782850617975455
3,29,1.8782352332543422
16,76,1.8775966407915043
40,86,1.8775954340096879
100,153,1.877024445744117
99,140,1.876621901621799
39,55,1.8759475159048922
54,152,1.8759268313635276
25,56,1.8758659199823056
85,170,1.8758417235894744
23,152,1.8753901362674288
12,234,1.8752530893919812
12,81,1.8747828171519285
23,193,1.8746432173446645
76,98,1.8742721278131453
25,233,1.873740406088728
82,96,1.8737230317813802
16,209,1.8735045557025467
165,172,1.8728298678946032
13,113,1.8726833454367524
28,116,1.871443735135868
86,221,1.8711896006067654
102,142,1.871130182119327
145,206,1.8710272073236394
105,224,1.8703682523641763
165,188,1.8702316641755616
62,221,1.8701027292435204
85,241,1.869767119493644
64,131,1.8694700820679793
82,129,1.8693644365956632
18,91,1.8688747679491877
51,99,1.8687539961534712
12,172,1.868685047139425
16,75,1.8684352983062187
103,122,1.868381664868618
28,186,1.8680238675006957
31,54,1.8677220574738485
6,68,1.8674278824842199
61,223,1.867019588264324
143,172,1.8669340408799724
126,198,1.8669336906216196
40,75,1.8669207428499928
64,97,1.8668867779111316
44,135,1.8666927473107116
9,28,1.866546035677371
61,105,1.8665196452987085
99,153,1.8662914142061608
12,233,1.8659111673402
172,212,1.865605018316637
44,55,1.8652692150685346
110,125,1.8651529888575409
25,26,1.8649667376757226
3,134,1.8647836448295183
61,218,1.8646854052694444
2,172,1.8646724408416855
35,98,1.8643914602433593
112,185,1.8641620424554692
126,133,1.8641250584430982
25,48,1.8639851648910755
128,188,1.8636202111444686
62,109,1.8635208225837665
44,244,1.8630959931370799
9,136,1.8628057003073466
35,102,1.8625159328816163
12,176,1.8622789575546737
73,96,1.8621993380562152
146,224,1.8620855352527557
42,103,1.861593016537131
129,147,1.8615239748742425
114,148,1.8605548477496558
95,122,1.8603120530194772
129,217,1.8601418163468626
22,57,1.8600246074449927
105,159,1.8598922282617685
60,187,1.8597950887180323
100,140,1.859603549442112
42,95,1.8586303358867955
22,199,1.8585919781095943
53,74,1.8574429828242836
22,233,1.8573147701601431
85,212,1.8571027641549693
112,114,1.8570324429882916
126,168,1.8569073126094675
31,53,1.8568706255742025
35,155,1.8566549799954797
41,44,1.8565146184447823
45,172,1.855746881805277
106,108,1.8557409996804513
157,221,1.8556149318996749
142,151,1.8556149093590164
60,65,1.8554952678597136
21,129,1.8553780488624962
71,172,1.8551843375354802
50,126,1.8551735547759007
13,65,1.854887462947173
122,209,1.8546019550803843
58,172,1.8540638237648492
8,129,1.8538642346077971
54,78,1.853603889712904
107,114,1.8529742904831488
84,145,1.8522663489844176
53,226,1.8521277478236509
19,29,1.8511633550293518
27,216,1.8507873083129003
44,94,1.8507709760925732
107,224,1.8506376569842855
80,129,1.850504579110188
18,173,1.8496523596278551
15,54,1.849507253189631
74,193,1.8494830905092294
4,89,1.849265302864426
76,132,1.8492603646783579
142,155,1.8492269633801142
35,172,1.8490556702334735
62,152,1.8490432787954445
10,100,1.8489499562516907
25,177,1.848819102970078
19,145,1.8487934972147642
172,186,1.8478617463495928
85,106,1.8478570390729625
25,176,1.847836440303289
30,75,1.847542161200482
103,198,1.8475286958496395
12,48,1.8475151807936776
13,173,1.847284437447697
147,223,1.8472555462461342
0,16,1.8471406241565282
71,96,1.8468018922067253
18,30,1.8464470244974787
136,241,1.8464204675785214
132,240,1.8460212948234629
28,106,1.845592277501201
11,129,1.8449931411386014
132,154,1.8447637673921882
38,105,1.8444980676342433
18,177,1.844479290254437
75,173,1.844245637588461
74,172,1.8442231835649698
109,226,1.8441694389158192
137,222,1.8440759405467984
37,221,1.8439650740811588
34,216,1.8439322010152626
132,149,1.8435895439022654
35,151,1.843490464426628
12,26,1.842950681108234
13,104,1.842804502773562
52,125,1.84226940890823
58,149,1.8421748642489622
60,75,1.8418578687848755
13,144,1.8416914851041295
32,216,1.8413898289800856
44,229,1.8412378102852625
198,234,1.8410145875745756
97,157,1.8406630726621014
37,131,1.8406331820796922
37,97,1.840571364756158
17,137,1.8405647655946504
44,106,1.8405312517690495
15,152,1.8402554549132386
193,226,1.8401744731531355
24,29,1.8400175383790311
132,172,1.8398082224088712
107,159,1.8395173806144336
15,163,1.8394724464995507
28,229,1.8394706846581625
89,143,1.839303738878658
3,99,1.839136618572863
87,144,1.8389016378433356
51,134,1.8389001281730244
137,156,1.8387035489377563
152,226,1.8386731513944121
29,51,1.8384928204022606
142,235,1.8384871698758325
28,150,1.838238975900381
15,109,1.8382188175905325
144,187,1.837786667238376
111,172,1.837243208668843
177,233,1.8367466890844013
126,234,1.8362144985066642
21,55,1.835821688878696
25,81,1.8356173562815852
0,122,1.835406652271479
74,109,1.83536775134207
68,70,1.8348727951828079
96,217,1.8346861455644183
62,172,1.8346562910689528
125,207,1.834324963261035
49,193,1.8343110617743936
114,215,1.8341911970070115
12,16,1.8339257742445116
88,172,1.8336703932735547
16,95,1.8336168805066193
86,97,1.8332331943438325
125,131,1.8327028450986236
76,127,1.8323243067483492
9,108,1.8319462819575711
84,134,1.8318778899525434
104,125,1.8312214715141433
139,188,1.8308744128540826
172,203,1.8302804587599435
46,89,1.8301941089897813
58,154,1.8301821425779363
61,107,1.8301374413580918
24,145,1.8299594844634306
35,235,1.829937500966803
5,89,1.8298400569690043
63,126,1.829512275067463
142,222,1.8290941804813174
100,130,1.8290027044250516
33,99,1.828977776952888
105,107,1.8288848224447307
141,172,1.828479762317324
177,199,1.8283600790372259
93,199,1.8283150648151323
95,198,1.8281119832873984
146,150,1.8277874534342353
23,163,1.8277433487165646
21,96,1.827483143751862
114,247,1.8271819383843366
60,104,1.8268524049034167
58,240,1.8268038682866825
70,172,1.8266289384894419
66,185,1.8265103894307233
158,221,1.8260111331546494
94,108,1.8259718037278159
80,172,1.8258814784651496
12,56,1.8254845452374087
8,96,1.8254788548182144
126,202,1.8253235161897643
52,60,1.8253124188086334
22,58,1.8251724505064544
25,57,1.8250088196738299
13,87,1.824749212162653
208,234,1.8247457244042642
51,145,1.8245385539363823
123,172,1.82442569391279
28,94,1.8236199235459647
57,177,1.8235857639666468
35,222,1.822682124552247
114,124,1.8220655009703397
68,238,1.8219618412614051
70,188,1.8219617702643167
55,71,1.8213696160244248
198,209,1.821033915788976
32,75,1.8207788771488174
28,41,1.8207101628344071
32,119,1.8205365588283726
75,91,1.8202406216617035
13,110,1.8201425480536726
97,125,1.8196997558808512
22,132,1.8195962675206916
130,172,1.8195121116532822
127,154,1.8193883240716588
56,126,1.819302566494724
129,225,1.8192687549570978
136,212,1.8189713159938576
103,208,1.8185927267972675
54,158,1.8182398984064005
48,177,1.8178640731077182
13,91,1.8176809705539965
131,157,1.8173658755832425
69,75,1.8168941683434534
84,172,1.8168350405079297
12,115,1.816691012995748
31,109,1.816566615919819
65,125,1.8163988035164491
45,209,1.8163944824382683
11,96,1.8163426471565627
0,198,1.8163206968939352
118,172,1.8163163750357283
45,103,1.8153582651902163
24,134,1.8152817507914416
69,216,1.8152799378003792
54,109,1.8150997879833544
142,156,1.8148422339305088
